Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename,,,cores,Total time
1,481.791,0,0,942,920,1000,1000,1316.72,2,maps/1000AOR_wObs.bmp,,,,
1,4.03,0,0,41,96,100,100,104.389,2,maps/100map.bmp,,,,
1,469.238,0,0,943,738,1000,1000,1197.45,2,maps/1000Geometric.bmp,,,,
1,1.193,0,0,26,7,50,50,26.9258,2,maps/cross50.bmp,,,,
1,1.086,0,0,10,41,50,50,42.2019,2,maps/50map.bmp,,,,
1,1.049,0,0,24,32,50,50,40,2,maps/50mapAOR.bmp,,,,
1,472.732,0,0,937,736,1000,1000,1191.5,2,maps/1000AOR_wObs.bmp,,,,
1,4.36,0,0,36,46,100,100,58.4123,2,maps/100map.bmp,,,,
1,477.963,0,0,300,493,1000,1000,577.104,2,maps/1000Geometric.bmp,,,,
1,1.163,0,0,28,23,50,50,36.2353,2,maps/cross50.bmp,,,,
1,1.064,0,0,26,34,50,50,42.8019,2,maps/50map.bmp,,,,
1,1.056,0,0,16,29,50,50,33.121,2,maps/50mapAOR.bmp,,,,
1,525.717,0,0,838,219,1000,1000,866.144,2,maps/1000AOR_wObs.bmp,,,,
1,3.986,0,0,31,43,100,100,53.0094,2,maps/100map.bmp,,,,
1,499.912,0,0,67,744,1000,1000,747.011,2,maps/1000Geometric.bmp,,,,
1,1.189,0,0,15,41,50,50,43.6578,2,maps/cross50.bmp,,,,
1,1.042,0,0,42,46,50,50,62.2896,2,maps/50map.bmp,,,,
1,1.03,0,0,31,14,50,50,34.0147,2,maps/50mapAOR.bmp,,,,
1,550.484,0,0,58,553,1000,1000,556.033,2,maps/1000AOR_wObs.bmp,,,,
1,4.187,0,0,11,72,100,100,72.8354,2,maps/100map.bmp,,,,
1,507.388,0,0,698,325,1000,1000,769.954,2,maps/1000Geometric.bmp,,,,
1,1.115,0,0,43,42,50,50,60.1082,2,maps/cross50.bmp,,,,
1,1.125,0,0,28,45,50,50,53,2,maps/50map.bmp,,,,
1,1.037,0,0,33,19,50,50,38.0789,2,maps/50mapAOR.bmp,,,,
1,487.569,0,0,924,392,1000,1000,1003.71,2,maps/1000AOR_wObs.bmp,,,,
1,4.195,0,0,11,91,100,100,91.6624,2,maps/100map.bmp,,,,
1,539.067,0,0,988,42,1000,1000,988.892,2,maps/1000Geometric.bmp,,,,
1,1.186,0,0,48,39,50,50,61.8466,2,maps/cross50.bmp,,,,
1,1.061,0,0,5,30,50,50,30.4138,2,maps/50map.bmp,,,,
1,1.046,0,0,32,19,50,50,37.2156,2,maps/50mapAOR.bmp,,,,
1,478.643,0,0,288,947,1000,1000,989.825,2,maps/1000AOR_wObs.bmp,,,,
1,3.9,0,0,14,79,100,100,80.2309,2,maps/100map.bmp,,,,
1,497.777,0,0,778,161,1000,1000,794.484,2,maps/1000Geometric.bmp,,,,
1,1.193,0,0,39,39,50,50,55.1543,2,maps/cross50.bmp,,,,
1,1.167,0,0,40,45,50,50,60.208,2,maps/50map.bmp,,,,
1,1.054,0,0,16,25,50,50,29.6816,2,maps/50mapAOR.bmp,,,,
1,494.403,0,0,867,146,1000,1000,879.207,2,maps/1000AOR_wObs.bmp,,,,
1,3.913,0,0,73,48,100,100,87.367,2,maps/100map.bmp,,,,
1,480.109,0,0,286,704,1000,1000,759.876,2,maps/1000Geometric.bmp,,,,
1,1.102,0,0,48,0,50,50,48,2,maps/cross50.bmp,,,,
1,1.021,0,0,42,41,50,50,58.6941,2,maps/50map.bmp,,,,
1,1.02,0,0,38,40,50,50,55.1725,2,maps/50mapAOR.bmp,,,,
1,475.63,0,0,687,220,1000,1000,721.366,2,maps/1000AOR_wObs.bmp,,,,
1,4.077,0,0,75,68,100,100,101.237,2,maps/100map.bmp,,,,
1,487.184,0,0,564,693,1000,1000,893.502,2,maps/1000Geometric.bmp,,,,
1,1.105,0,0,44,22,50,50,49.1935,2,maps/cross50.bmp,,,,
1,1.172,0,0,44,20,50,50,48.3322,2,maps/50map.bmp,,,,
1,1.037,0,0,39,31,50,50,49.8197,2,maps/50mapAOR.bmp,,,,
1,489.182,0,0,702,703,1000,1000,993.485,2,maps/1000AOR_wObs.bmp,,,,
1,3.974,0,0,45,60,100,100,75,2,maps/100map.bmp,,,,
1,459.527,0,0,183,683,1000,1000,707.091,2,maps/1000Geometric.bmp,,,,
1,1.257,0,0,2,42,50,50,42.0476,2,maps/cross50.bmp,,,,
1,1.084,0,0,11,29,50,50,31.0161,2,maps/50map.bmp,,,,
1,1.103,0,0,32,23,50,50,39.4081,2,maps/50mapAOR.bmp,,,,
1,517.336,0,0,938,130,1000,1000,946.966,2,maps/1000AOR_wObs.bmp,,,,
1,4.011,0,0,91,86,100,100,125.208,2,maps/100map.bmp,,,,
1,492.551,0,0,872,881,1000,1000,1239.57,2,maps/1000Geometric.bmp,,,,
1,1.108,0,0,28,23,50,50,36.2353,2,maps/cross50.bmp,,,,
1,1.031,0,0,7,38,50,50,38.6394,2,maps/50map.bmp,,,,
1,1.017,0,0,9,28,50,50,29.4109,2,maps/50mapAOR.bmp,,,,
1,493.033,0,0,38,667,1000,1000,668.082,2,maps/1000AOR_wObs.bmp,,,,
1,4.005,0,0,23,62,100,100,66.1287,2,maps/100map.bmp,,,,
1,518.369,0,0,783,136,1000,1000,794.723,2,maps/1000Geometric.bmp,,,,
1,1.221,0,0,48,23,50,50,53.2259,2,maps/cross50.bmp,,,,
1,1.038,0,0,35,42,50,50,54.6717,2,maps/50map.bmp,,,,
1,1.023,0,0,20,28,50,50,34.4093,2,maps/50mapAOR.bmp,,,,
1,529.01,0,0,705,404,1000,1000,812.552,2,maps/1000AOR_wObs.bmp,,,,
1,4.12,0,0,29,42,100,100,51.0392,2,maps/100map.bmp,,,,
1,524.409,0,0,472,756,1000,1000,891.246,2,maps/1000Geometric.bmp,,,,
1,1.129,0,0,45,35,50,50,57.0088,2,maps/cross50.bmp,,,,
1,1.088,0,0,12,37,50,50,38.8973,2,maps/50map.bmp,,,,
1,1.029,0,0,39,24,50,50,45.793,2,maps/50mapAOR.bmp,,,,
1,502.042,0,0,574,312,1000,1000,653.315,2,maps/1000AOR_wObs.bmp,,,,
1,3.97,0,0,70,56,100,100,89.6437,2,maps/100map.bmp,,,,
1,549.542,0,0,280,465,1000,1000,542.794,2,maps/1000Geometric.bmp,,,,
1,1.114,0,0,10,49,50,50,50.01,2,maps/cross50.bmp,,,,
1,1.029,0,0,48,4,50,50,48.1664,2,maps/50map.bmp,,,,
1,1.026,0,0,29,25,50,50,38.2884,2,maps/50mapAOR.bmp,,,,
1,483.975,0,0,685,412,1000,1000,799.355,2,maps/1000AOR_wObs.bmp,,,,
1,3.843,0,0,70,27,100,100,75.0267,2,maps/100map.bmp,,,,
1,510.092,0,0,404,465,1000,1000,615.988,2,maps/1000Geometric.bmp,,,,
1,1.1,0,0,49,10,50,50,50.01,2,maps/cross50.bmp,,,,
1,1.019,0,0,25,7,50,50,25.9615,2,maps/50map.bmp,,,,
1,1.007,0,0,17,32,50,50,36.2353,2,maps/50mapAOR.bmp,,,,
1,533.698,0,0,546,286,1000,1000,616.37,2,maps/1000AOR_wObs.bmp,,,,
1,4.083,0,0,67,59,100,100,89.2749,2,maps/100map.bmp,,,,
1,504.824,0,0,205,669,1000,1000,699.704,2,maps/1000Geometric.bmp,,,,
1,1.143,0,0,42,44,50,50,60.8276,2,maps/cross50.bmp,,,,
1,1.068,0,0,30,18,50,50,34.9857,2,maps/50map.bmp,,,,
1,1.116,0,0,39,29,50,50,48.6004,2,maps/50mapAOR.bmp,,,,
1,506.177,0,0,814,663,1000,1000,1049.84,2,maps/1000AOR_wObs.bmp,,,,
1,4.012,0,0,76,5,100,100,76.1643,2,maps/100map.bmp,,,,
1,456.611,0,0,984,453,1000,1000,1083.27,2,maps/1000Geometric.bmp,,,,
1,1.223,0,0,45,11,50,50,46.3249,2,maps/cross50.bmp,,,,
1,1.036,0,0,43,35,50,50,55.4437,2,maps/50map.bmp,,,,
1,1.017,0,0,12,23,50,50,25.9422,2,maps/50mapAOR.bmp,,,,
1,484.904,0,0,687,766,1000,1000,1028.94,2,maps/1000AOR_wObs.bmp,,,,
1,3.836,0,0,97,42,100,100,105.702,2,maps/100map.bmp,,,,
1,513.637,0,0,754,419,1000,1000,862.599,2,maps/1000Geometric.bmp,,,,
1,1.119,0,0,40,20,50,50,44.7214,2,maps/cross50.bmp,,,,
1,1.069,0,0,34,19,50,50,38.9487,2,maps/50map.bmp,,,,
1,1.05,0,0,24,31,50,50,39.2046,2,maps/50mapAOR.bmp,,,,
1,534.482,0,0,707,181,1000,1000,729.801,2,maps/1000AOR_wObs.bmp,,,,
1,4.022,0,0,87,54,100,100,102.396,2,maps/100map.bmp,,,,
1,494.432,0,0,27,756,1000,1000,756.482,2,maps/1000Geometric.bmp,,,,
1,1.139,0,0,36,14,50,50,38.6264,2,maps/cross50.bmp,,,,
1,1.063,0,0,26,26,50,50,36.7696,2,maps/50map.bmp,,,,
1,1.036,0,0,22,39,50,50,44.7772,2,maps/50mapAOR.bmp,,,,
1,493.26,0,0,404,929,1000,1000,1013.04,2,maps/1000AOR_wObs.bmp,,,,
1,3.928,0,0,48,51,100,100,70.0357,2,maps/100map.bmp,,,,
1,465.786,0,0,873,182,1000,1000,891.77,2,maps/1000Geometric.bmp,,,,
1,1.194,0,0,39,27,50,50,47.4342,2,maps/cross50.bmp,,,,
1,1.096,0,0,31,34,50,50,46.0109,2,maps/50map.bmp,,,,
1,1.061,0,0,11,30,50,50,31.9531,2,maps/50mapAOR.bmp,,,,
1,511.064,0,0,647,842,1000,1000,1061.87,2,maps/1000AOR_wObs.bmp,,,,
1,4.077,0,0,86,68,100,100,109.636,2,maps/100map.bmp,,,,
1,519.767,0,0,725,418,1000,1000,836.869,2,maps/1000Geometric.bmp,,,,
1,1.128,0,0,28,28,50,50,39.598,2,maps/cross50.bmp,,,,
1,1.025,0,0,29,1,50,50,29.0172,2,maps/50map.bmp,,,,
1,1.023,0,0,31,24,50,50,39.2046,2,maps/50mapAOR.bmp,,,,
1,523.035,0,0,924,105,1000,1000,929.947,2,maps/1000AOR_wObs.bmp,,,,
1,4.021,0,0,48,94,100,100,105.546,2,maps/100map.bmp,,,,
1,497.227,0,0,292,870,1000,1000,917.695,2,maps/1000Geometric.bmp,,,,
1,1.107,0,0,28,18,50,50,33.2866,2,maps/cross50.bmp,,,,
1,1.041,0,0,43,27,50,50,50.774,2,maps/50map.bmp,,,,
1,1.028,0,0,13,36,50,50,38.2753,2,maps/50mapAOR.bmp,,,,
1,513.949,0,0,646,367,1000,1000,742.97,2,maps/1000AOR_wObs.bmp,,,,
1,4.036,0,0,91,43,100,100,100.648,2,maps/100map.bmp,,,,
1,488.886,0,0,584,597,1000,1000,835.144,2,maps/1000Geometric.bmp,,,,
1,1.116,0,0,19,40,50,50,44.2832,2,maps/cross50.bmp,,,,
1,1.088,0,0,28,29,50,50,40.3113,2,maps/50map.bmp,,,,
1,1.034,0,0,12,22,50,50,25.0599,2,maps/50mapAOR.bmp,,,,
1,520.494,0,0,938,837,1000,1000,1257.14,2,maps/1000AOR_wObs.bmp,,,,
1,3.983,0,0,58,58,100,100,82.0244,2,maps/100map.bmp,,,,
1,504.191,0,0,678,329,1000,1000,753.608,2,maps/1000Geometric.bmp,,,,
1,1.153,0,0,33,29,50,50,43.9318,2,maps/cross50.bmp,,,,
1,1.032,0,0,47,26,50,50,53.7122,2,maps/50map.bmp,,,,
1,1.019,0,0,31,19,50,50,36.3593,2,maps/50mapAOR.bmp,,,,
1,499.337,0,0,947,545,1000,1000,1092.63,2,maps/1000AOR_wObs.bmp,,,,
1,3.891,0,0,31,42,100,100,52.2015,2,maps/100map.bmp,,,,
1,511.925,0,0,669,575,1000,1000,882.149,2,maps/1000Geometric.bmp,,,,
1,1.27,0,0,17,43,50,50,46.2385,2,maps/cross50.bmp,,,,
1,1.096,0,0,39,46,50,50,60.3075,2,maps/50map.bmp,,,,
1,1.05,0,0,25,21,50,50,32.6497,2,maps/50mapAOR.bmp,,,,
1,511.843,0,0,920,90,1000,1000,924.392,2,maps/1000AOR_wObs.bmp,,,,
1,4.025,0,0,50,14,100,100,51.923,2,maps/100map.bmp,,,,
1,477.409,0,0,299,478,1000,1000,563.813,2,maps/1000Geometric.bmp,,,,
1,3.442,0,0,45,32,50,50,55.2178,2,maps/cross50.bmp,,,,
1,1.1,0,0,32,5,50,50,32.3883,2,maps/50map.bmp,,,,
1,1.073,0,0,35,22,50,50,41.3401,2,maps/50mapAOR.bmp,,,,
1,514.208,0,0,686,750,1000,1000,1016.41,2,maps/1000AOR_wObs.bmp,,,,
1,4.031,0,0,47,79,100,100,91.9239,2,maps/100map.bmp,,,,
1,509.48,0,0,400,715,1000,1000,819.283,2,maps/1000Geometric.bmp,,,,
1,1.157,0,0,45,2,50,50,45.0444,2,maps/cross50.bmp,,,,
1,1.045,0,0,42,30,50,50,51.614,2,maps/50map.bmp,,,,
1,1.065,0,0,11,26,50,50,28.2312,2,maps/50mapAOR.bmp,,,,
1,486.054,0,0,42,526,1000,1000,527.674,2,maps/1000AOR_wObs.bmp,,,,
1,3.871,0,0,59,23,100,100,63.3246,2,maps/100map.bmp,,,,
1,527.355,0,0,678,450,1000,1000,813.747,2,maps/1000Geometric.bmp,,,,
1,1.168,0,0,29,47,50,50,55.2268,2,maps/cross50.bmp,,,,
1,1.084,0,0,20,34,50,50,39.4462,2,maps/50map.bmp,,,,
1,1.052,0,0,19,20,50,50,27.5862,2,maps/50mapAOR.bmp,,,,
1,489.433,0,0,937,164,1000,1000,951.244,2,maps/1000AOR_wObs.bmp,,,,
1,4.054,0,0,93,42,100,100,102.044,2,maps/100map.bmp,,,,
1,501.837,0,0,661,644,1000,1000,922.853,2,maps/1000Geometric.bmp,,,,
1,1.176,0,0,38,31,50,50,49.0408,2,maps/cross50.bmp,,,,
1,1.045,0,0,27,10,50,50,28.7924,2,maps/50map.bmp,,,,
1,1.042,0,0,22,21,50,50,30.4138,2,maps/50mapAOR.bmp,,,,
1,483.335,0,0,918,890,1000,1000,1278.6,2,maps/1000AOR_wObs.bmp,,,,
1,3.815,0,0,52,24,100,100,57.2713,2,maps/100map.bmp,,,,
1,550.152,0,0,737,314,1000,1000,801.102,2,maps/1000Geometric.bmp,,,,
1,1.146,0,0,37,22,50,50,43.0465,2,maps/cross50.bmp,,,,
1,1.076,0,0,32,20,50,50,37.7359,2,maps/50map.bmp,,,,
1,1.055,0,0,12,25,50,50,27.7308,2,maps/50mapAOR.bmp,,,,
1,521.355,0,0,846,674,1000,1000,1081.66,2,maps/1000AOR_wObs.bmp,,,,
1,4.078,0,0,53,92,100,100,106.174,2,maps/100map.bmp,,,,
1,480.938,0,0,185,516,1000,1000,548.161,2,maps/1000Geometric.bmp,,,,
1,1.131,0,0,23,41,50,50,47.0106,2,maps/cross50.bmp,,,,
1,1.017,0,0,7,44,50,50,44.5533,2,maps/50map.bmp,,,,
1,1.062,0,0,26,26,50,50,36.7696,2,maps/50mapAOR.bmp,,,,
1,515.393,0,0,190,925,1000,1000,944.312,2,maps/1000AOR_wObs.bmp,,,,
1,4.193,0,0,14,79,100,100,80.2309,2,maps/100map.bmp,,,,
1,499.341,0,0,795,312,1000,1000,854.031,2,maps/1000Geometric.bmp,,,,
1,1.118,0,0,25,12,50,50,27.7308,2,maps/cross50.bmp,,,,
1,1.022,0,0,42,40,50,50,58,2,maps/50map.bmp,,,,
1,1.008,0,0,28,19,50,50,33.8378,2,maps/50mapAOR.bmp,,,,
1,512.319,0,0,924,868,1000,1000,1267.75,2,maps/1000AOR_wObs.bmp,,,,
1,3.947,0,0,15,96,100,100,97.1648,2,maps/100map.bmp,,,,
1,523.698,0,0,269,820,1000,1000,862.995,2,maps/1000Geometric.bmp,,,,
1,1.218,0,0,13,37,50,50,39.2173,2,maps/cross50.bmp,,,,
1,1.135,0,0,24,17,50,50,29.4109,2,maps/50map.bmp,,,,
1,1.059,0,0,21,29,50,50,35.805,2,maps/50mapAOR.bmp,,,,
1,491.237,0,0,922,734,1000,1000,1178.49,2,maps/1000AOR_wObs.bmp,,,,
1,3.923,0,0,36,77,100,100,85,2,maps/100map.bmp,,,,
1,516.746,0,0,661,138,1000,1000,675.252,2,maps/1000Geometric.bmp,,,,
1,1.173,0,0,33,11,50,50,34.7851,2,maps/cross50.bmp,,,,
1,1.145,0,0,32,32,50,50,45.2548,2,maps/50map.bmp,,,,
1,1.228,0,0,30,24,50,50,38.4187,2,maps/50mapAOR.bmp,,,,
1,505.881,0,0,649,849,1000,1000,1068.64,2,maps/1000AOR_wObs.bmp,,,,
1,4.029,0,0,34,53,100,100,62.9682,2,maps/100map.bmp,,,,
1,494.208,0,0,269,450,1000,1000,524.272,2,maps/1000Geometric.bmp,,,,
1,1.222,0,0,46,31,50,50,55.4707,2,maps/cross50.bmp,,,,
1,1.085,0,0,13,35,50,50,37.3363,2,maps/50map.bmp,,,,
1,1.09,0,0,35,16,50,50,38.4838,2,maps/50mapAOR.bmp,,,,
1,490.389,0,0,268,944,1000,1000,981.305,2,maps/1000AOR_wObs.bmp,,,,
1,4.021,0,0,49,87,100,100,99.8499,2,maps/100map.bmp,,,,
1,513.939,0,0,604,987,1000,1000,1157.15,2,maps/1000Geometric.bmp,,,,
1,1.175,0,0,10,47,50,50,48.0521,2,maps/cross50.bmp,,,,
1,1.094,0,0,39,17,50,50,42.5441,2,maps/50map.bmp,,,,
1,1.059,0,0,39,12,50,50,40.8044,2,maps/50mapAOR.bmp,,,,
1,556.43,0,0,907,303,1000,1000,956.273,2,maps/1000AOR_wObs.bmp,,,,
1,3.923,0,0,68,23,100,100,71.7844,2,maps/100map.bmp,,,,
1,489.005,0,0,717,489,1000,1000,867.877,2,maps/1000Geometric.bmp,,,,
1,1.126,0,0,35,30,50,50,46.0977,2,maps/cross50.bmp,,,,
1,1.14,0,0,29,30,50,50,41.7253,2,maps/50map.bmp,,,,
1,1.036,0,0,9,24,50,50,25.632,2,maps/50mapAOR.bmp,,,,
1,523.433,0,0,828,102,1000,1000,834.259,2,maps/1000AOR_wObs.bmp,,,,
1,4.04,0,0,67,68,100,100,95.462,2,maps/100map.bmp,,,,
1,478.918,0,0,666,327,1000,1000,741.947,2,maps/1000Geometric.bmp,,,,
1,1.153,0,0,42,4,50,50,42.19,2,maps/cross50.bmp,,,,
1,1.044,0,0,10,47,50,50,48.0521,2,maps/50map.bmp,,,,
1,1.022,0,0,34,32,50,50,46.6905,2,maps/50mapAOR.bmp,,,,
1,510.767,0,0,926,908,1000,1000,1296.9,2,maps/1000AOR_wObs.bmp,,,,
1,4.115,0,0,45,36,100,100,57.6281,2,maps/100map.bmp,,,,
1,534.707,0,0,711,158,1000,1000,728.344,2,maps/1000Geometric.bmp,,,,
1,1.156,0,0,32,1,50,50,32.0156,2,maps/cross50.bmp,,,,
1,1.063,0,0,6,44,50,50,44.4072,2,maps/50map.bmp,,,,
1,1.019,0,0,18,32,50,50,36.7151,2,maps/50mapAOR.bmp,,,,
1,508.876,0,0,325,937,1000,1000,991.763,2,maps/1000AOR_wObs.bmp,,,,
1,4.005,0,0,75,9,100,100,75.5381,2,maps/100map.bmp,,,,
1,513.227,0,0,267,996,1000,1000,1031.17,2,maps/1000Geometric.bmp,,,,
1,1.112,0,0,28,3,50,50,28.1603,2,maps/cross50.bmp,,,,
1,1.046,0,0,35,45,50,50,57.0088,2,maps/50map.bmp,,,,
1,1.13,0,0,21,35,50,50,40.8167,2,maps/50mapAOR.bmp,,,,
1,484.578,0,0,717,707,1000,1000,1006.94,2,maps/1000AOR_wObs.bmp,,,,
1,3.9,0,0,77,44,100,100,88.6848,2,maps/100map.bmp,,,,
1,471.629,0,0,546,341,1000,1000,643.737,2,maps/1000Geometric.bmp,,,,
1,1.208,0,0,18,29,50,50,34.1321,2,maps/cross50.bmp,,,,
1,1.165,0,0,25,38,50,50,45.4863,2,maps/50map.bmp,,,,
1,1.125,0,0,23,30,50,50,37.8021,2,maps/50mapAOR.bmp,,,,
1,492.359,0,0,930,205,1000,1000,952.326,2,maps/1000AOR_wObs.bmp,,,,
1,3.944,0,0,27,73,100,100,77.8332,2,maps/100map.bmp,,,,
1,485.088,0,0,443,681,1000,1000,812.41,2,maps/1000Geometric.bmp,,,,
1,1.119,0,0,9,34,50,50,35.171,2,maps/cross50.bmp,,,,
1,1.08,0,0,6,36,50,50,36.4966,2,maps/50map.bmp,,,,
1,1.024,0,0,32,28,50,50,42.5206,2,maps/50mapAOR.bmp,,,,
1,560.293,0,0,213,855,1000,1000,881.132,2,maps/1000AOR_wObs.bmp,,,,
1,3.931,0,0,53,9,100,100,53.7587,2,maps/100map.bmp,,,,
1,517.33,0,0,522,720,1000,1000,889.317,2,maps/1000Geometric.bmp,,,,
1,1.267,0,0,36,22,50,50,42.19,2,maps/cross50.bmp,,,,
1,1.116,0,0,13,37,50,50,39.2173,2,maps/50map.bmp,,,,
1,1.091,0,0,34,38,50,50,50.9902,2,maps/50mapAOR.bmp,,,,
1,480.842,0,0,397,944,1000,1000,1024.08,2,maps/1000AOR_wObs.bmp,,,,
1,4.099,0,0,61,37,100,100,71.3442,2,maps/100map.bmp,,,,
1,492.15,0,0,180,592,1000,1000,618.76,2,maps/1000Geometric.bmp,,,,
1,1.315,0,0,20,38,50,50,42.9418,2,maps/cross50.bmp,,,,
1,1.113,0,0,29,29,50,50,41.0122,2,maps/50map.bmp,,,,
1,1.091,0,0,19,26,50,50,32.2025,2,maps/50mapAOR.bmp,,,,
1,473.91,0,0,951,889,1000,1000,1301.81,2,maps/1000AOR_wObs.bmp,,,,
1,4.106,0,0,98,42,100,100,106.621,2,maps/100map.bmp,,,,
1,1.152,0,0,28,46,50,50,53.8516,4,maps/50map.bmp,,,,
1,1.117,0,0,26,31,50,50,40.4599,4,maps/50mapAOR.bmp,,,,
1,663.418,0,0,173,939,1000,1000,954.804,4,maps/1000AOR_wObs.bmp,,,,
1,4.748,0,0,8,76,100,100,76.4199,4,maps/100map.bmp,,,,
1,556.104,0,0,186,655,1000,1000,680.897,4,maps/1000Geometric.bmp,,,,
1,1.277,0,0,12,45,50,50,46.5725,4,maps/cross50.bmp,,,,
1,1.137,0,0,38,27,50,50,46.6154,4,maps/50map.bmp,,,,
1,1.424,0,0,18,39,50,50,42.9535,4,maps/50mapAOR.bmp,,,,
1,584.04,0,0,706,868,1000,1000,1118.87,4,maps/1000AOR_wObs.bmp,,,,
1,5.248,0,0,73,89,100,100,115.109,4,maps/100map.bmp,,,,
1,604.846,0,0,230,771,1000,1000,804.575,4,maps/1000Geometric.bmp,,,,
1,1.268,0,0,43,12,50,50,44.643,4,maps/cross50.bmp,,,,
1,1.09,0,0,11,42,50,50,43.4166,4,maps/50map.bmp,,,,
1,2.487,0,0,25,17,50,50,30.2324,4,maps/50mapAOR.bmp,,,,
1,641.721,0,0,682,371,1000,1000,776.379,4,maps/1000AOR_wObs.bmp,,,,
1,4.775,0,0,54,39,100,100,66.6108,4,maps/100map.bmp,,,,
1,589.804,0,0,707,338,1000,1000,783.641,4,maps/1000Geometric.bmp,,,,
1,1.238,0,0,35,5,50,50,35.3553,4,maps/cross50.bmp,,,,
1,1.191,0,0,35,35,50,50,49.4975,4,maps/50map.bmp,,,,
1,1.112,0,0,9,39,50,50,40.025,4,maps/50mapAOR.bmp,,,,
1,602.147,0,0,938,308,1000,1000,987.273,4,maps/1000AOR_wObs.bmp,,,,
1,4.337,0,0,60,46,100,100,75.6042,4,maps/100map.bmp,,,,
1,599.649,0,0,283,458,1000,1000,538.38,4,maps/1000Geometric.bmp,,,,
1,1.575,0,0,45,38,50,50,58.8982,4,maps/cross50.bmp,,,,
1,1.211,0,0,42,10,50,50,43.1741,4,maps/50map.bmp,,,,
1,3.756,0,0,26,21,50,50,33.4215,4,maps/50mapAOR.bmp,,,,
1,634.918,0,0,883,919,1000,1000,1274.46,4,maps/1000AOR_wObs.bmp,,,,
1,4.645,0,0,79,95,100,100,123.556,4,maps/100map.bmp,,,,
1,647.584,0,0,66,753,1000,1000,755.887,4,maps/1000Geometric.bmp,,,,
1,1.202,0,0,35,19,50,50,39.8246,4,maps/cross50.bmp,,,,
1,2.378,0,0,31,29,50,50,42.45,4,maps/50map.bmp,,,,
1,1.083,0,0,30,16,50,50,34,4,maps/50mapAOR.bmp,,,,
1,653.529,0,0,954,742,1000,1000,1208.59,4,maps/1000AOR_wObs.bmp,,,,
1,4.751,0,0,48,89,100,100,101.119,4,maps/100map.bmp,,,,
1,593.269,0,0,34,782,1000,1000,782.739,4,maps/1000Geometric.bmp,,,,
1,1.532,0,0,25,35,50,50,43.0116,4,maps/cross50.bmp,,,,
1,1.388,0,0,13,22,50,50,25.5539,4,maps/50map.bmp,,,,
1,1.257,0,0,31,33,50,50,45.2769,4,maps/50mapAOR.bmp,,,,
1,597.39,0,0,744,940,1000,1000,1198.81,4,maps/1000AOR_wObs.bmp,,,,
1,5.61,0,0,70,73,100,100,101.139,4,maps/100map.bmp,,,,
1,636.202,0,0,48,955,1000,1000,956.206,4,maps/1000Geometric.bmp,,,,
1,1.207,0,0,4,32,50,50,32.249,4,maps/cross50.bmp,,,,
1,5.678,0,0,40,42,50,50,58,4,maps/50map.bmp,,,,
1,4.516,0,0,27,27,50,50,38.1838,4,maps/50mapAOR.bmp,,,,
1,597.367,0,0,245,950,1000,1000,981.084,4,maps/1000AOR_wObs.bmp,,,,
1,4.905,0,0,96,3,100,100,96.0469,4,maps/100map.bmp,,,,
1,582.951,0,0,347,813,1000,1000,883.956,4,maps/1000Geometric.bmp,,,,
1,1.346,0,0,49,23,50,50,54.1295,4,maps/cross50.bmp,,,,
1,1.206,0,0,21,41,50,50,46.0652,4,maps/50map.bmp,,,,
1,1.085,0,0,12,33,50,50,35.1141,4,maps/50mapAOR.bmp,,,,
1,630.396,0,0,833,939,1000,1000,1255.23,4,maps/1000AOR_wObs.bmp,,,,
1,4.476,0,0,31,84,100,100,89.5377,4,maps/100map.bmp,,,,
1,640.362,0,0,739,323,1000,1000,806.505,4,maps/1000Geometric.bmp,,,,
1,1.225,0,0,39,11,50,50,40.5216,4,maps/cross50.bmp,,,,
1,1.09,0,0,42,27,50,50,49.93,4,maps/50map.bmp,,,,
1,1.136,0,0,38,16,50,50,41.2311,4,maps/50mapAOR.bmp,,,,
1,577.728,0,0,850,182,1000,1000,869.266,4,maps/1000AOR_wObs.bmp,,,,
1,4.287,0,0,34,71,100,100,78.721,4,maps/100map.bmp,,,,
1,614.487,0,0,880,182,1000,1000,898.623,4,maps/1000Geometric.bmp,,,,
1,1.178,0,0,16,37,50,50,40.3113,4,maps/cross50.bmp,,,,
1,1.102,0,0,23,19,50,50,29.8329,4,maps/50map.bmp,,,,
1,1.139,0,0,33,21,50,50,39.1152,4,maps/50mapAOR.bmp,,,,
1,599.251,0,0,731,457,1000,1000,862.096,4,maps/1000AOR_wObs.bmp,,,,
1,4.114,0,0,32,54,100,100,62.7694,4,maps/100map.bmp,,,,
1,604.18,0,0,465,664,1000,1000,810.63,4,maps/1000Geometric.bmp,,,,
1,1.208,0,0,29,23,50,50,37.0135,4,maps/cross50.bmp,,,,
1,1.082,0,0,22,14,50,50,26.0768,4,maps/50map.bmp,,,,
1,1.063,0,0,25,18,50,50,30.8058,4,maps/50mapAOR.bmp,,,,
1,640.741,0,0,54,852,1000,1000,853.71,4,maps/1000AOR_wObs.bmp,,,,
1,4.081,0,0,41,88,100,100,97.0824,4,maps/100map.bmp,,,,
1,668.794,0,0,328,699,1000,1000,772.13,4,maps/1000Geometric.bmp,,,,
1,2.863,0,0,36,32,50,50,48.1664,4,maps/cross50.bmp,,,,
