Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename,,,Threads,Run time(sec)
1,0.886,0,0,48,16,50,50,50.5964,6,maps/50map.bmp,,,,
1,0.728,0,0,14,24,50,50,27.7849,6,maps/50mapAOR.bmp,,,,
1,326.349,0,0,151,833,1000,1000,846.575,6,maps/1000AOR_wObs.bmp,,,,
1,3.089,0,0,43,74,100,100,85.5862,6,maps/100map.bmp,,,,
1,323.324,0,0,10,822,1000,1000,822.061,6,maps/1000Geometric.bmp,,,,
1,0.926,0,0,28,9,50,50,29.4109,6,maps/cross50.bmp,,,,
1,0.742,0,0,39,13,50,50,41.1096,6,maps/50map.bmp,,,,
1,0.731,0,0,11,26,50,50,28.2312,6,maps/50mapAOR.bmp,,,,
1,362.939,0,0,837,327,1000,1000,898.609,6,maps/1000AOR_wObs.bmp,,,,
1,4.367,0,0,84,2,100,100,84.0238,6,maps/100map.bmp,,,,
1,393.101,0,0,236,849,1000,1000,881.191,6,maps/1000Geometric.bmp,,,,
1,0.928,0,0,47,30,50,50,55.7584,6,maps/cross50.bmp,,,,
1,0.765,0,0,31,40,50,50,50.6063,6,maps/50map.bmp,,,,
1,0.736,0,0,30,18,50,50,34.9857,6,maps/50mapAOR.bmp,,,,
1,329.818,0,0,90,925,1000,1000,929.368,6,maps/1000AOR_wObs.bmp,,,,
1,3.797,0,0,25,88,100,100,91.4822,6,maps/100map.bmp,,,,
1,510.691,0,0,858,33,1000,1000,858.634,6,maps/1000Geometric.bmp,,,,
1,0.994,0,0,45,48,50,50,65.7951,6,maps/cross50.bmp,,,,
1,0.902,0,0,34,33,50,50,47.3814,6,maps/50map.bmp,,,,
1,0.726,0,0,20,18,50,50,26.9072,6,maps/50mapAOR.bmp,,,,
1,339.82,0,0,948,361,1000,1000,1014.41,6,maps/1000AOR_wObs.bmp,,,,
1,3.089,0,0,58,43,100,100,72.2011,6,maps/100map.bmp,,,,
1,380.887,0,0,285,491,1000,1000,567.72,6,maps/1000Geometric.bmp,,,,
1,0.867,0,0,41,35,50,50,53.9073,6,maps/cross50.bmp,,,,
1,0.736,0,0,19,27,50,50,33.0151,6,maps/50map.bmp,,,,
1,0.727,0,0,33,15,50,50,36.2491,6,maps/50mapAOR.bmp,,,,
1,373.335,0,0,169,891,1000,1000,906.886,6,maps/1000AOR_wObs.bmp,,,,
1,3.13,0,0,14,93,100,100,94.0479,6,maps/100map.bmp,,,,
1,348.267,0,0,908,134,1000,1000,917.834,6,maps/1000Geometric.bmp,,,,
1,1.209,0,0,27,27,50,50,38.1838,6,maps/cross50.bmp,,,,
1,0.737,0,0,1,28,50,50,28.0179,6,maps/50map.bmp,,,,
1,0.724,0,0,22,23,50,50,31.8277,6,maps/50mapAOR.bmp,,,,
1,334.864,0,0,711,192,1000,1000,736.468,6,maps/1000AOR_wObs.bmp,,,,
1,3.78,0,0,87,25,100,100,90.5207,6,maps/100map.bmp,,,,
1,427.223,0,0,650,300,1000,1000,715.891,6,maps/1000Geometric.bmp,,,,
1,0.905,0,0,48,47,50,50,67.1789,6,maps/cross50.bmp,,,,
1,0.747,0,0,3,31,50,50,31.1448,6,maps/50map.bmp,,,,
1,0.731,0,0,20,19,50,50,27.5862,6,maps/50mapAOR.bmp,,,,
1,352.777,0,0,758,182,1000,1000,779.543,6,maps/1000AOR_wObs.bmp,,,,
1,3.88,0,0,78,18,100,100,80.05,6,maps/100map.bmp,,,,
1,361.466,0,0,992,740,1000,1000,1237.6,6,maps/1000Geometric.bmp,,,,
1,0.991,0,0,40,7,50,50,40.6079,6,maps/cross50.bmp,,,,
1,0.753,0,0,36,19,50,50,40.7063,6,maps/50map.bmp,,,,
1,0.775,0,0,24,29,50,50,37.6431,6,maps/50mapAOR.bmp,,,,
1,328.222,0,0,39,770,1000,1000,770.987,6,maps/1000AOR_wObs.bmp,,,,
1,4.126,0,0,94,8,100,100,94.3398,6,maps/100map.bmp,,,,
1,459.629,0,0,763,436,1000,1000,878.786,6,maps/1000Geometric.bmp,,,,
1,1.358,0,0,27,32,50,50,41.8688,6,maps/cross50.bmp,,,,
1,0.747,0,0,24,30,50,50,38.4187,6,maps/50map.bmp,,,,
1,0.963,0,0,33,33,50,50,46.669,6,maps/50mapAOR.bmp,,,,
1,362.425,0,0,705,773,1000,1000,1046.21,6,maps/1000AOR_wObs.bmp,,,,
1,3.553,0,0,55,57,100,100,79.2086,6,maps/100map.bmp,,,,
1,356.399,0,0,995,946,1000,1000,1372.93,6,maps/1000Geometric.bmp,,,,
1,1.471,0,0,48,22,50,50,52.8015,6,maps/cross50.bmp,,,,
1,1.055,0,0,26,9,50,50,27.5136,6,maps/50map.bmp,,,,
1,0.982,0,0,29,32,50,50,43.1856,6,maps/50mapAOR.bmp,,,,
1,348.588,0,0,712,626,1000,1000,948.061,6,maps/1000AOR_wObs.bmp,,,,
1,4.338,0,0,80,9,100,100,80.5047,6,maps/100map.bmp,,,,
1,398.981,0,0,478,659,1000,1000,814.104,6,maps/1000Geometric.bmp,,,,
1,1.016,0,0,12,35,50,50,37,6,maps/cross50.bmp,,,,
1,0.822,0,0,18,44,50,50,47.5395,6,maps/50map.bmp,,,,
1,0.758,0,0,20,15,50,50,25,6,maps/50mapAOR.bmp,,,,
1,338.427,0,0,844,680,1000,1000,1083.85,6,maps/1000AOR_wObs.bmp,,,,
1,3.696,0,0,61,51,100,100,79.511,6,maps/100map.bmp,,,,
1,355.931,0,0,898,827,1000,1000,1220.79,6,maps/1000Geometric.bmp,,,,
1,1.222,0,0,29,38,50,50,47.8017,6,maps/cross50.bmp,,,,
1,0.746,0,0,45,1,50,50,45.0111,6,maps/50map.bmp,,,,
1,0.902,0,0,35,36,50,50,50.2096,6,maps/50mapAOR.bmp,,,,
1,359.726,0,0,181,843,1000,1000,862.212,6,maps/1000AOR_wObs.bmp,,,,
1,3.187,0,0,46,78,100,100,90.5539,6,maps/100map.bmp,,,,
1,357.235,0,0,9,560,1000,1000,560.072,6,maps/1000Geometric.bmp,,,,
1,0.91,0,0,45,46,50,50,64.3506,6,maps/cross50.bmp,,,,
1,0.776,0,0,32,45,50,50,55.2178,6,maps/50map.bmp,,,,
1,0.747,0,0,10,36,50,50,37.3631,6,maps/50mapAOR.bmp,,,,
1,366.435,0,0,780,711,1000,1000,1055.42,6,maps/1000AOR_wObs.bmp,,,,
1,3.237,0,0,43,35,100,100,55.4437,6,maps/100map.bmp,,,,
1,477.796,0,0,594,708,1000,1000,924.175,6,maps/1000Geometric.bmp,,,,
1,1.483,0,0,42,13,50,50,43.9659,6,maps/cross50.bmp,,,,
1,0.814,0,0,42,30,50,50,51.614,6,maps/50map.bmp,,,,
1,0.779,0,0,24,25,50,50,34.6554,6,maps/50mapAOR.bmp,,,,
1,372.022,0,0,639,818,1000,1000,1038,6,maps/1000AOR_wObs.bmp,,,,
1,4.423,0,0,91,21,100,100,93.3916,6,maps/100map.bmp,,,,
1,402.436,0,0,161,774,1000,1000,790.568,6,maps/1000Geometric.bmp,,,,
1,1.264,0,0,35,1,50,50,35.0143,6,maps/cross50.bmp,,,,
1,0.962,0,0,28,16,50,50,32.249,6,maps/50map.bmp,,,,
1,0.807,0,0,19,29,50,50,34.6699,6,maps/50mapAOR.bmp,,,,
1,348.331,0,0,43,510,1000,1000,511.81,6,maps/1000AOR_wObs.bmp,,,,
1,3.215,0,0,69,61,100,100,92.0978,6,maps/100map.bmp,,,,
1,361.399,0,0,978,82,1000,1000,981.432,6,maps/1000Geometric.bmp,,,,
1,0.98,0,0,14,37,50,50,39.5601,6,maps/cross50.bmp,,,,
1,0.761,0,0,6,37,50,50,37.4833,6,maps/50map.bmp,,,,
1,0.772,0,0,34,14,50,50,36.7696,6,maps/50mapAOR.bmp,,,,
1,340.107,0,0,155,834,1000,1000,848.281,6,maps/1000AOR_wObs.bmp,,,,
1,3.368,0,0,73,77,100,100,106.104,6,maps/100map.bmp,,,,
1,352.444,0,0,950,85,1000,1000,953.795,6,maps/1000Geometric.bmp,,,,
1,1.674,0,0,24,46,50,50,51.8845,6,maps/cross50.bmp,,,,
1,0.8,0,0,37,31,50,50,48.2701,6,maps/50map.bmp,,,,
1,1.344,0,0,22,23,50,50,31.8277,6,maps/50mapAOR.bmp,,,,
1,938.786,0,0,835,656,1000,1000,1061.87,6,maps/1000AOR_wObs.bmp,,,,
1,3.095,0,0,89,96,100,100,130.908,6,maps/100map.bmp,,,,
1,477.383,0,0,582,349,1000,1000,678.62,6,maps/1000Geometric.bmp,,,,
1,1.126,0,0,42,6,50,50,42.4264,6,maps/cross50.bmp,,,,
1,0.962,0,0,44,27,50,50,51.6236,6,maps/50map.bmp,,,,
1,0.981,0,0,37,31,50,50,48.2701,6,maps/50mapAOR.bmp,,,,
1,336.114,0,0,154,839,1000,1000,853.016,6,maps/1000AOR_wObs.bmp,,,,
1,2.948,0,0,14,91,100,100,92.0706,6,maps/100map.bmp,,,,
1,406.598,0,0,254,708,1000,1000,752.183,6,maps/1000Geometric.bmp,,,,
1,0.924,0,0,16,45,50,50,47.7598,6,maps/cross50.bmp,,,,
1,0.74,0,0,20,45,50,50,49.2443,6,maps/50map.bmp,,,,
1,0.712,0,0,30,16,50,50,34,6,maps/50mapAOR.bmp,,,,
1,351.171,0,0,740,222,1000,1000,772.583,6,maps/1000AOR_wObs.bmp,,,,
1,3.36,0,0,69,42,100,100,80.7775,6,maps/100map.bmp,,,,
1,394.277,0,0,293,570,1000,1000,640.897,6,maps/1000Geometric.bmp,,,,
1,0.835,0,0,15,41,50,50,43.6578,6,maps/cross50.bmp,,,,
1,0.708,0,0,26,11,50,50,28.2312,6,maps/50map.bmp,,,,
1,0.716,0,0,16,34,50,50,37.5766,6,maps/50mapAOR.bmp,,,,
1,355.915,0,0,756,94,1000,1000,761.822,6,maps/1000AOR_wObs.bmp,,,,
1,2.841,0,0,60,53,100,100,80.0562,6,maps/100map.bmp,,,,
1,367.348,0,0,988,265,1000,1000,1022.92,6,maps/1000Geometric.bmp,,,,
1,0.859,0,0,46,5,50,50,46.2709,6,maps/cross50.bmp,,,,
1,0.754,0,0,20,47,50,50,51.0784,6,maps/50map.bmp,,,,
1,0.733,0,0,27,30,50,50,40.3609,6,maps/50mapAOR.bmp,,,,
1,356.637,0,0,552,290,1000,1000,623.541,6,maps/1000AOR_wObs.bmp,,,,
1,3.402,0,0,95,62,100,100,113.442,6,maps/100map.bmp,,,,
1,407.966,0,0,356,514,1000,1000,625.246,6,maps/1000Geometric.bmp,,,,
1,1.334,0,0,27,32,50,50,41.8688,6,maps/cross50.bmp,,,,
1,0.724,0,0,39,16,50,50,42.1545,6,maps/50map.bmp,,,,
1,0.733,0,0,37,32,50,50,48.9183,6,maps/50mapAOR.bmp,,,,
1,353.998,0,0,822,108,1000,1000,829.065,6,maps/1000AOR_wObs.bmp,,,,
1,3.547,0,0,73,59,100,100,93.8616,6,maps/100map.bmp,,,,
1,466.509,0,0,744,324,1000,1000,811.488,6,maps/1000Geometric.bmp,,,,
1,0.961,0,0,44,38,50,50,58.1378,6,maps/cross50.bmp,,,,
1,0.764,0,0,6,32,50,50,32.5576,6,maps/50map.bmp,,,,
1,0.746,0,0,11,39,50,50,40.5216,6,maps/50mapAOR.bmp,,,,
1,357.128,0,0,51,855,1000,1000,856.52,6,maps/1000AOR_wObs.bmp,,,,
1,3.416,0,0,59,34,100,100,68.0955,6,maps/100map.bmp,,,,
1,365.491,0,0,999,198,1000,1000,1018.43,6,maps/1000Geometric.bmp,,,,
1,0.921,0,0,19,17,50,50,25.4951,6,maps/cross50.bmp,,,,
1,0.744,0,0,46,17,50,50,49.0408,6,maps/50map.bmp,,,,
1,0.764,0,0,34,23,50,50,41.0488,6,maps/50mapAOR.bmp,,,,
1,363.023,0,0,940,311,1000,1000,990.112,6,maps/1000AOR_wObs.bmp,,,,
1,3.139,0,0,61,95,100,100,112.898,6,maps/100map.bmp,,,,
1,419.817,0,0,329,723,1000,1000,794.336,6,maps/1000Geometric.bmp,,,,
1,1.141,0,0,11,36,50,50,37.6431,6,maps/cross50.bmp,,,,
1,0.959,0,0,29,12,50,50,31.3847,6,maps/50map.bmp,,,,
1,0.986,0,0,14,34,50,50,36.7696,6,maps/50mapAOR.bmp,,,,
1,371.814,0,0,841,270,1000,1000,883.279,6,maps/1000AOR_wObs.bmp,,,,
1,3.118,0,0,35,68,100,100,76.4788,6,maps/100map.bmp,,,,
1,419.838,0,0,572,767,1000,1000,956.804,6,maps/1000Geometric.bmp,,,,
1,0.9,0,0,35,4,50,50,35.2278,6,maps/cross50.bmp,,,,
1,0.755,0,0,37,44,50,50,57.4891,6,maps/50map.bmp,,,,
1,0.772,0,0,37,39,50,50,53.7587,6,maps/50mapAOR.bmp,,,,
1,354.919,0,0,90,953,1000,1000,957.24,6,maps/1000AOR_wObs.bmp,,,,
1,3.615,0,0,90,50,100,100,102.956,6,maps/100map.bmp,,,,
1,330.532,0,0,884,995,1000,1000,1330.97,6,maps/1000Geometric.bmp,,,,
1,1.244,0,0,21,34,50,50,39.9625,6,maps/cross50.bmp,,,,
1,0.972,0,0,39,1,50,50,39.0128,6,maps/50map.bmp,,,,
1,1.058,0,0,30,26,50,50,39.6989,6,maps/50mapAOR.bmp,,,,
1,353.157,0,0,860,106,1000,1000,866.508,6,maps/1000AOR_wObs.bmp,,,,
1,3.655,0,0,63,95,100,100,113.991,6,maps/100map.bmp,,,,
1,354.775,0,0,985,284,1000,1000,1025.12,6,maps/1000Geometric.bmp,,,,
1,1.008,0,0,27,14,50,50,30.4138,6,maps/cross50.bmp,,,,
1,0.874,0,0,46,41,50,50,61.6198,6,maps/50map.bmp,,,,
1,0.861,0,0,36,24,50,50,43.2666,6,maps/50mapAOR.bmp,,,,
1,363.321,0,0,746,953,1000,1000,1210.26,6,maps/1000AOR_wObs.bmp,,,,
1,3.475,0,0,52,62,100,100,80.9197,6,maps/100map.bmp,,,,
1,334.054,0,0,259,981,1000,1000,1014.61,6,maps/1000Geometric.bmp,,,,
1,0.861,0,0,48,37,50,50,60.6053,6,maps/cross50.bmp,,,,
1,0.746,0,0,27,28,50,50,38.8973,6,maps/50map.bmp,,,,
1,0.867,0,0,34,12,50,50,36.0555,6,maps/50mapAOR.bmp,,,,
1,333.838,0,0,113,837,1000,1000,844.593,6,maps/1000AOR_wObs.bmp,,,,
1,3.053,0,0,6,60,100,100,60.2993,6,maps/100map.bmp,,,,
1,346.98,0,0,281,989,1000,1000,1028.14,6,maps/1000Geometric.bmp,,,,
1,0.874,0,0,44,43,50,50,61.5224,6,maps/cross50.bmp,,,,
1,0.751,0,0,37,43,50,50,56.7274,6,maps/50map.bmp,,,,
1,0.722,0,0,39,26,50,50,46.8722,6,maps/50mapAOR.bmp,,,,
1,329.597,0,0,50,848,1000,1000,849.473,6,maps/1000AOR_wObs.bmp,,,,
1,3.059,0,0,46,92,100,100,102.859,6,maps/100map.bmp,,,,
1,382.796,0,0,325,679,1000,1000,752.772,6,maps/1000Geometric.bmp,,,,
1,0.855,0,0,31,2,50,50,31.0644,6,maps/cross50.bmp,,,,
1,0.734,0,0,28,30,50,50,41.0366,6,maps/50map.bmp,,,,
1,0.718,0,0,29,15,50,50,32.6497,6,maps/50mapAOR.bmp,,,,
1,353.274,0,0,407,950,1000,1000,1033.51,6,maps/1000AOR_wObs.bmp,,,,
1,3.313,0,0,10,55,100,100,55.9017,6,maps/100map.bmp,,,,
1,391.394,0,0,450,792,1000,1000,910.914,6,maps/1000Geometric.bmp,,,,
1,1.565,0,0,27,34,50,50,43.4166,6,maps/cross50.bmp,,,,
1,0.934,0,0,40,27,50,50,48.2597,6,maps/50map.bmp,,,,
1,0.991,0,0,35,21,50,50,40.8167,6,maps/50mapAOR.bmp,,,,
1,329.406,0,0,59,603,1000,1000,605.88,6,maps/1000AOR_wObs.bmp,,,,
1,4.164,0,0,74,41,100,100,84.5991,6,maps/100map.bmp,,,,
1,405.725,0,0,199,721,1000,1000,747.959,6,maps/1000Geometric.bmp,,,,
1,1.013,0,0,21,42,50,50,46.9574,6,maps/cross50.bmp,,,,
1,0.909,0,0,8,47,50,50,47.676,6,maps/50map.bmp,,,,
1,0.771,0,0,29,38,50,50,47.8017,6,maps/50mapAOR.bmp,,,,
1,365.232,0,0,864,101,1000,1000,869.883,6,maps/1000AOR_wObs.bmp,,,,
1,4.534,0,0,81,52,100,100,96.2549,6,maps/100map.bmp,,,,
1,385.574,0,0,528,718,1000,1000,891.24,6,maps/1000Geometric.bmp,,,,
1,1.401,0,0,34,34,50,50,48.0833,6,maps/cross50.bmp,,,,
1,0.799,0,0,10,29,50,50,30.6757,6,maps/50map.bmp,,,,
1,0.905,0,0,35,40,50,50,53.1507,6,maps/50mapAOR.bmp,,,,
1,359.542,0,0,946,898,1000,1000,1304.35,6,maps/1000AOR_wObs.bmp,,,,
1,3.599,0,0,52,63,100,100,81.6884,6,maps/100map.bmp,,,,
1,370.302,0,0,953,178,1000,1000,969.481,6,maps/1000Geometric.bmp,,,,
1,0.881,0,0,10,34,50,50,35.4401,6,maps/cross50.bmp,,,,
1,0.743,0,0,38,16,50,50,41.2311,6,maps/50map.bmp,,,,
1,0.734,0,0,28,30,50,50,41.0366,6,maps/50mapAOR.bmp,,,,
1,358.867,0,0,675,785,1000,1000,1035.3,6,maps/1000AOR_wObs.bmp,,,,
1,3.533,0,0,90,97,100,100,132.322,6,maps/100map.bmp,,,,
1,383.627,0,0,260,598,1000,1000,652.077,6,maps/1000Geometric.bmp,,,,
1,0.965,0,0,34,1,50,50,34.0147,6,maps/cross50.bmp,,,,
1,0.764,0,0,29,41,50,50,50.2195,6,maps/50map.bmp,,,,
1,0.891,0,0,36,31,50,50,47.5079,6,maps/50mapAOR.bmp,,,,
1,353.564,0,0,925,313,1000,1000,976.521,6,maps/1000AOR_wObs.bmp,,,,
1,3.311,0,0,65,73,100,100,97.7446,6,maps/100map.bmp,,,,
1,338.415,0,0,890,851,1000,1000,1231.38,6,maps/1000Geometric.bmp,,,,
1,0.869,0,0,26,3,50,50,26.1725,6,maps/cross50.bmp,,,,
1,0.743,0,0,48,33,50,50,58.2495,6,maps/50map.bmp,,,,
1,0.732,0,0,18,30,50,50,34.9857,6,maps/50mapAOR.bmp,,,,
1,370.046,0,0,615,935,1000,1000,1119.13,6,maps/1000AOR_wObs.bmp,,,,
1,3.043,0,0,58,9,100,100,58.6941,6,maps/100map.bmp,,,,
1,330.63,0,0,527,998,1000,1000,1128.6,6,maps/1000Geometric.bmp,,,,
1,0.881,0,0,1,28,50,50,28.0179,6,maps/cross50.bmp,,,,
1,0.748,0,0,41,15,50,50,43.6578,6,maps/50map.bmp,,,,
1,0.742,0,0,29,37,50,50,47.0106,6,maps/50mapAOR.bmp,,,,
1,341.367,0,0,937,307,1000,1000,986.011,6,maps/1000AOR_wObs.bmp,,,,
1,3.294,0,0,5,77,100,100,77.1622,6,maps/100map.bmp,,,,
1,325.785,0,0,20,695,1000,1000,695.288,6,maps/1000Geometric.bmp,,,,
1,1.087,0,0,34,42,50,50,54.037,6,maps/cross50.bmp,,,,
1,0.921,0,0,29,38,50,50,47.8017,6,maps/50map.bmp,,,,
1,0.768,0,0,39,28,50,50,48.0104,6,maps/50mapAOR.bmp,,,,
1,339.382,0,0,858,300,1000,1000,908.936,6,maps/1000AOR_wObs.bmp,,,,
1,3.944,0,0,69,30,100,100,75.2396,6,maps/100map.bmp,,,,
1,403.466,0,0,661,576,1000,1000,876.754,6,maps/1000Geometric.bmp,,,,
1,0.902,0,0,7,24,50,50,25,6,maps/cross50.bmp,,,,
1,0.741,0,0,48,8,50,50,48.6621,6,maps/50map.bmp,,,,
1,0.75,0,0,14,22,50,50,26.0768,6,maps/50mapAOR.bmp,,,,
1,354.157,0,0,728,212,1000,1000,758.24,6,maps/1000AOR_wObs.bmp,,,,
1,2.94,0,0,40,35,100,100,53.1507,6,maps/100map.bmp,,,,
1,368.441,0,0,938,225,1000,1000,964.608,6,maps/1000Geometric.bmp,,,,
1,0.966,0,0,12,33,50,50,35.1141,6,maps/cross50.bmp,,,,
1,0.913,0,0,26,40,50,50,47.7074,6,maps/50map.bmp,,,,
1,0.751,0,0,12,29,50,50,31.3847,6,maps/50mapAOR.bmp,,,,
1,354.16,0,0,798,108,1000,1000,805.275,6,maps/1000AOR_wObs.bmp,,,,
1,3.151,0,0,50,38,100,100,62.8013,6,maps/100map.bmp,,,,
1,478.03,0,0,650,241,1000,1000,693.239,6,maps/1000Geometric.bmp,,,,
1,1.422,0,0,39,37,50,50,53.7587,6,maps/cross50.bmp,,,,
1,0.999,0,0,11,46,50,50,47.2969,6,maps/50map.bmp,,,,
1,0.786,0,0,24,35,50,50,42.4382,6,maps/50mapAOR.bmp,,,,
1,383.73,0,0,917,343,1000,1000,979.05,6,maps/1000AOR_wObs.bmp,,,,
1,3.731,0,0,50,9,100,100,50.8035,6,maps/100map.bmp,,,,
1,365.52,0,0,974,592,1000,1000,1139.8,6,maps/1000Geometric.bmp,,,,
1,0.966,0,0,5,45,50,50,45.2769,6,maps/cross50.bmp,,,,
1,0.941,0,0,14,33,50,50,35.8469,6,maps/50map.bmp,,,,
1,0.781,0,0,14,27,50,50,30.4138,6,maps/50mapAOR.bmp,,,,
1,343.493,0,0,42,748,1000,1000,749.178,6,maps/1000AOR_wObs.bmp,,,,
1,3.325,0,0,90,82,100,100,121.754,6,maps/100map.bmp,,,,
1,388.814,0,0,833,184,1000,1000,853.08,6,maps/1000Geometric.bmp,,,,
1,1.31,0,0,40,30,50,50,50,6,maps/cross50.bmp,,,,
1,0.782,0,0,45,26,50,50,51.9711,6,maps/50map.bmp,,,,
1,1.005,0,0,28,32,50,50,42.5206,6,maps/50mapAOR.bmp,,,,
1,365.259,0,0,411,921,1000,1000,1008.54,6,maps/1000AOR_wObs.bmp,,,,
1,4.377,0,0,80,16,100,100,81.5843,6,maps/100map.bmp,,,,
1,391.844,0,0,366,556,1000,1000,665.652,6,maps/1000Geometric.bmp,,,,
1,0.916,0,0,36,2,50,50,36.0555,6,maps/cross50.bmp,,,,
1,2.375,0,0,26,29,50,50,38.9487,6,maps/50map.bmp,,,,
1,1.656,0,0,9,39,50,50,40.025,6,maps/50mapAOR.bmp,,,,
1,1076.28,0,0,820,106,1000,1000,826.823,6,maps/1000AOR_wObs.bmp,,,,
1,3.661,0,0,89,51,100,100,102.577,6,maps/100map.bmp,,,,
1,517.85,0,0,544,410,1000,1000,681.202,6,maps/1000Geometric.bmp,,,,
1,0.807,0,0,30,17,50,50,34.4819,6,maps/cross50.bmp,,,,
1,0.712,0,0,38,22,50,50,43.909,6,maps/50map.bmp,,,,
1,0.706,0,0,36,40,50,50,53.8145,6,maps/50mapAOR.bmp,,,,
1,368.165,0,0,331,945,1000,1000,1001.29,6,maps/1000AOR_wObs.bmp,,,,
1,2.82,0,0,83,65,100,100,105.423,6,maps/100map.bmp,,,,
1,418.802,0,0,371,846,1000,1000,923.773,6,maps/1000Geometric.bmp,,,,
1,0.833,0,0,41,41,50,50,57.9828,6,maps/cross50.bmp,,,,
1,0.715,0,0,43,16,50,50,45.8803,6,maps/50map.bmp,,,,
1,0.713,0,0,34,32,50,50,46.6905,6,maps/50mapAOR.bmp,,,,
1,382.236,0,0,708,600,1000,1000,928.043,6,maps/1000AOR_wObs.bmp,,,,
1,2.964,0,0,14,66,100,100,67.4685,6,maps/100map.bmp,,,,
1,394.103,0,0,871,131,1000,1000,880.796,6,maps/1000Geometric.bmp,,,,
1,0.839,0,0,4,26,50,50,26.3059,6,maps/cross50.bmp,,,,
1,0.74,0,0,23,29,50,50,37.0135,6,maps/50map.bmp,,,,
1,0.72,0,0,35,30,50,50,46.0977,6,maps/50mapAOR.bmp,,,,
1,361.382,0,0,679,147,1000,1000,694.73,6,maps/1000AOR_wObs.bmp,,,,
1,3.082,0,0,55,43,100,100,69.814,6,maps/100map.bmp,,,,
1,451.06,0,0,358,843,1000,1000,915.867,6,maps/1000Geometric.bmp,,,,
1,0.832,0,0,46,10,50,50,47.0744,6,maps/cross50.bmp,,,,
1,0.732,0,0,12,29,50,50,31.3847,6,maps/50map.bmp,,,,
1,0.711,0,0,20,39,50,50,43.8292,6,maps/50mapAOR.bmp,,,,
1,360.385,0,0,856,406,1000,1000,947.403,6,maps/1000AOR_wObs.bmp,,,,
1,2.998,0,0,58,5,100,100,58.2151,6,maps/100map.bmp,,,,
1,432.949,0,0,373,440,1000,1000,576.827,6,maps/1000Geometric.bmp,,,,
1,1.057,0,0,10,46,50,50,47.0744,6,maps/cross50.bmp,,,,
1,0.895,0,0,21,43,50,50,47.8539,6,maps/50map.bmp,,,,
1,0.717,0,0,33,19,50,50,38.0789,6,maps/50mapAOR.bmp,,,,
1,326.835,0,0,136,796,1000,1000,807.535,6,maps/1000AOR_wObs.bmp,,,,
1,3.628,0,0,85,46,100,100,96.6488,6,maps/100map.bmp,,,,
1,349.596,0,0,5,960,1000,1000,960.013,6,maps/1000Geometric.bmp,,,,
1,1.502,0,0,38,31,50,50,49.0408,6,maps/cross50.bmp,,,,
1,0.931,0,0,38,10,50,50,39.2938,6,maps/50map.bmp,,,,
1,0.936,0,0,21,40,50,50,45.1774,6,maps/50mapAOR.bmp,,,,
1,338.635,0,0,728,457,1000,1000,859.554,6,maps/1000AOR_wObs.bmp,,,,
1,3.09,0,0,53,81,100,100,96.7988,6,maps/100map.bmp,,,,
1,386.4,0,0,253,739,1000,1000,781.108,6,maps/1000Geometric.bmp,,,,
1,0.898,0,0,45,10,50,50,46.0977,6,maps/cross50.bmp,,,,
1,0.726,0,0,37,8,50,50,37.855,6,maps/50map.bmp,,,,
1,0.741,0,0,34,29,50,50,44.6878,6,maps/50mapAOR.bmp,,,,
1,350.699,0,0,855,944,1000,1000,1273.64,6,maps/1000AOR_wObs.bmp,,,,
1,2.996,0,0,67,91,100,100,113.004,6,maps/100map.bmp,,,,
1,415.997,0,0,523,640,1000,1000,826.516,6,maps/1000Geometric.bmp,,,,
1,0.89,0,0,35,15,50,50,38.0789,6,maps/cross50.bmp,,,,
1,0.736,0,0,19,37,50,50,41.5933,6,maps/50map.bmp,,,,
1,0.868,0,0,28,31,50,50,41.7732,6,maps/50mapAOR.bmp,,,,
1,353.111,0,0,842,388,1000,1000,927.097,6,maps/1000AOR_wObs.bmp,,,,
1,3.928,0,0,89,9,100,100,89.4539,6,maps/100map.bmp,,,,
1,359.888,0,0,815,961,1000,1000,1260.06,6,maps/1000Geometric.bmp,,,,
1,0.887,0,0,0,34,50,50,34,6,maps/cross50.bmp,,,,
1,0.741,0,0,4,39,50,50,39.2046,6,maps/50map.bmp,,,,
1,0.746,0,0,13,35,50,50,37.3363,6,maps/50mapAOR.bmp,,,,
1,369.702,0,0,938,228,1000,1000,965.312,6,maps/1000AOR_wObs.bmp,,,,
1,3.262,0,0,13,59,100,100,60.4152,6,maps/100map.bmp,,,,
1,398.91,0,0,393,500,1000,1000,635.963,6,maps/1000Geometric.bmp,,,,
1,0.866,0,0,49,8,50,50,49.6488,6,maps/cross50.bmp,,,,
1,0.73,0,0,32,9,50,50,33.2415,6,maps/50map.bmp,,,,
1,0.725,0,0,24,19,50,50,30.6105,6,maps/50mapAOR.bmp,,,,
1,341.344,0,0,886,115,1000,1000,893.432,6,maps/1000AOR_wObs.bmp,,,,
1,3.883,0,0,24,96,100,100,98.9545,6,maps/100map.bmp,,,,
1,357.295,0,0,8,595,1000,1000,595.054,6,maps/1000Geometric.bmp,,,,
1,0.915,0,0,40,16,50,50,43.0813,6,maps/cross50.bmp,,,,
1,0.909,0,0,43,27,50,50,50.774,6,maps/50map.bmp,,,,
1,0.758,0,0,17,38,50,50,41.6293,6,maps/50mapAOR.bmp,,,,
