Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename
1,1302.95,0,0,885,925,1000,1000,1280.18,8,maps/1000AOR_wObs.bmp
1,11.681,0,0,16,70,100,100,71.8053,8,maps/100map.bmp
1,1269.6,0,0,191,749,1000,1000,772.97,8,maps/1000Geometric.bmp
1,4.592,0,0,19,26,50,50,32.2025,8,maps/cross50.bmp
1,1.842,0,0,25,7,50,50,25.9615,8,maps/50map.bmp
1,1.245,0,0,31,27,50,50,41.1096,8,maps/50mapAOR.bmp
1,1276.48,0,0,445,938,1000,1000,1038.2,8,maps/1000AOR_wObs.bmp
1,19.456,0,0,55,7,100,100,55.4437,8,maps/100map.bmp
1,1408.79,0,0,719,260,1000,1000,764.566,8,maps/1000Geometric.bmp
1,1.473,0,0,23,14,50,50,26.9258,8,maps/cross50.bmp
1,8.575,0,0,28,27,50,50,38.8973,8,maps/50map.bmp
1,2.193,0,0,18,25,50,50,30.8058,8,maps/50mapAOR.bmp
1,1152.18,0,0,682,942,1000,1000,1162.97,8,maps/1000AOR_wObs.bmp
1,22.681,0,0,36,52,100,100,63.2456,8,maps/100map.bmp
1,1236.8,0,0,197,740,1000,1000,765.773,8,maps/1000Geometric.bmp
1,2.114,0,0,43,25,50,50,49.7393,8,maps/cross50.bmp
1,3.68,0,0,31,46,50,50,55.4707,8,maps/50map.bmp
1,4.304,0,0,22,33,50,50,39.6611,8,maps/50mapAOR.bmp
1,1150.4,0,0,96,740,1000,1000,746.201,8,maps/1000AOR_wObs.bmp
1,10.369,0,0,80,50,100,100,94.3398,8,maps/100map.bmp
1,1121.98,0,0,66,610,1000,1000,613.56,8,maps/1000Geometric.bmp
1,3.129,0,0,25,25,50,50,35.3553,8,maps/cross50.bmp
1,6.734,0,0,31,21,50,50,37.4433,8,maps/50map.bmp
1,1.584,0,0,38,14,50,50,40.4969,8,maps/50mapAOR.bmp
1,1162.3,0,0,340,947,1000,1000,1006.19,8,maps/1000AOR_wObs.bmp
1,11.133,0,0,97,13,100,100,97.8673,8,maps/100map.bmp
1,1519.13,0,0,807,4,1000,1000,807.01,8,maps/1000Geometric.bmp
1,1.506,0,0,40,5,50,50,40.3113,8,maps/cross50.bmp
1,1.232,0,0,8,41,50,50,41.7732,8,maps/50map.bmp
1,2.857,0,0,17,21,50,50,27.0185,8,maps/50mapAOR.bmp
1,1096.1,0,0,819,703,1000,1000,1079.34,8,maps/1000AOR_wObs.bmp
1,11.575,0,0,93,8,100,100,93.3435,8,maps/100map.bmp
1,1167.22,0,0,972,556,1000,1000,1119.79,8,maps/1000Geometric.bmp
1,3.144,0,0,44,25,50,50,50.6063,8,maps/cross50.bmp
1,4.087,0,0,19,32,50,50,37.2156,8,maps/50map.bmp
1,2.37,0,0,13,35,50,50,37.3363,8,maps/50mapAOR.bmp
1,1151.88,0,0,48,845,1000,1000,846.362,8,maps/1000AOR_wObs.bmp
1,12.438,0,0,85,4,100,100,85.0941,8,maps/100map.bmp
1,1078.39,0,0,758,147,1000,1000,772.122,8,maps/1000Geometric.bmp
1,3.812,0,0,40,26,50,50,47.7074,8,maps/cross50.bmp
1,2.184,0,0,32,6,50,50,32.5576,8,maps/50map.bmp
1,1.808,0,0,26,26,50,50,36.7696,8,maps/50mapAOR.bmp
1,1231.19,0,0,915,89,1000,1000,919.318,8,maps/1000AOR_wObs.bmp
1,7.351,0,0,58,60,100,100,83.4506,8,maps/100map.bmp
1,1263.53,0,0,904,895,1000,1000,1272.1,8,maps/1000Geometric.bmp
1,2.83,0,0,3,28,50,50,28.1603,8,maps/cross50.bmp
1,6.047,0,0,48,38,50,50,61.2209,8,maps/50map.bmp
1,2.866,0,0,35,18,50,50,39.3573,8,maps/50mapAOR.bmp
1,1338.58,0,0,930,904,1000,1000,1296.96,8,maps/1000AOR_wObs.bmp
1,10.043,0,0,70,46,100,100,83.7616,8,maps/100map.bmp
1,1175.54,0,0,997,476,1000,1000,1104.8,8,maps/1000Geometric.bmp
1,3.351,0,0,46,32,50,50,56.0357,8,maps/cross50.bmp
1,2.145,0,0,37,31,50,50,48.2701,8,maps/50map.bmp
1,2.156,0,0,19,26,50,50,32.2025,8,maps/50mapAOR.bmp
1,1185.73,0,0,720,203,1000,1000,748.07,8,maps/1000AOR_wObs.bmp
1,8.273,0,0,54,9,100,100,54.7449,8,maps/100map.bmp
1,1064.16,0,0,522,663,1000,1000,843.832,8,maps/1000Geometric.bmp
1,4.538,0,0,30,26,50,50,39.6989,8,maps/cross50.bmp
1,3.072,0,0,20,23,50,50,30.4795,8,maps/50map.bmp
1,1.84,0,0,21,27,50,50,34.2053,8,maps/50mapAOR.bmp
1,1156.38,0,0,830,246,1000,1000,865.688,8,maps/1000AOR_wObs.bmp
1,21.151,0,0,29,78,100,100,83.2166,8,maps/100map.bmp
1,1283.28,0,0,575,360,1000,1000,678.399,8,maps/1000Geometric.bmp
1,1.833,0,0,27,29,50,50,39.6232,8,maps/cross50.bmp
1,9.077,0,0,39,45,50,50,59.5483,8,maps/50map.bmp
1,2.434,0,0,37,14,50,50,39.5601,8,maps/50mapAOR.bmp
1,1056.68,0,0,660,114,1000,1000,669.773,8,maps/1000AOR_wObs.bmp
1,9.183,0,0,69,1,100,100,69.0072,8,maps/100map.bmp
1,1194.73,0,0,369,389,1000,1000,536.173,8,maps/1000Geometric.bmp
1,6.309,0,0,41,32,50,50,52.0096,8,maps/cross50.bmp
1,6.698,0,0,7,34,50,50,34.7131,8,maps/50map.bmp
1,2.463,0,0,12,34,50,50,36.0555,8,maps/50mapAOR.bmp
1,1041.87,0,0,853,209,1000,1000,878.231,8,maps/1000AOR_wObs.bmp
1,9.335,0,0,78,24,100,100,81.6088,8,maps/100map.bmp
1,1023.54,0,0,33,536,1000,1000,537.015,8,maps/1000Geometric.bmp
1,4.34,0,0,10,28,50,50,29.7321,8,maps/cross50.bmp
1,1.507,0,0,37,6,50,50,37.4833,8,maps/50map.bmp
1,2.559,0,0,25,32,50,50,40.6079,8,maps/50mapAOR.bmp
1,1074.97,0,0,807,228,1000,1000,838.59,8,maps/1000AOR_wObs.bmp
1,10.957,0,0,48,21,100,100,52.3927,8,maps/100map.bmp
1,1271.76,0,0,420,434,1000,1000,603.95,8,maps/1000Geometric.bmp
1,2.844,0,0,35,5,50,50,35.3553,8,maps/cross50.bmp
1,2.351,0,0,14,38,50,50,40.4969,8,maps/50map.bmp
1,2.122,0,0,24,16,50,50,28.8444,8,maps/50mapAOR.bmp
1,1047.66,0,0,40,852,1000,1000,852.938,8,maps/1000AOR_wObs.bmp
1,10.226,0,0,46,24,100,100,51.8845,8,maps/100map.bmp
1,1196.8,0,0,528,783,1000,1000,944.39,8,maps/1000Geometric.bmp
1,2.045,0,0,18,38,50,50,42.0476,8,maps/cross50.bmp
1,2.482,0,0,35,30,50,50,46.0977,8,maps/50map.bmp
1,2.047,0,0,34,28,50,50,44.0454,8,maps/50mapAOR.bmp
1,1035.03,0,0,713,557,1000,1000,904.775,8,maps/1000AOR_wObs.bmp
1,9.833,0,0,75,62,100,100,97.3088,8,maps/100map.bmp
1,1098.47,0,0,989,63,1000,1000,991.005,8,maps/1000Geometric.bmp
1,1.44,0,0,48,28,50,50,55.5698,8,maps/cross50.bmp
1,2.595,0,0,39,10,50,50,40.2616,8,maps/50map.bmp
1,6.956,0,0,25,39,50,50,46.3249,8,maps/50mapAOR.bmp
1,1100.46,0,0,795,658,1000,1000,1031.98,8,maps/1000AOR_wObs.bmp
1,7.41,0,0,92,18,100,100,93.7443,8,maps/100map.bmp
1,1070.72,0,0,670,993,1000,1000,1197.89,8,maps/1000Geometric.bmp
1,2.087,0,0,6,34,50,50,34.5254,8,maps/cross50.bmp
1,2.188,0,0,39,31,50,50,49.8197,8,maps/50map.bmp
1,2.032,0,0,37,12,50,50,38.8973,8,maps/50mapAOR.bmp
1,1141.7,0,0,917,610,1000,1000,1101.36,8,maps/1000AOR_wObs.bmp
1,9.926,0,0,97,44,100,100,106.513,8,maps/100map.bmp
1,1131.9,0,0,925,951,1000,1000,1326.66,8,maps/1000Geometric.bmp
1,2.199,0,0,47,22,50,50,51.8941,8,maps/cross50.bmp
1,2.12,0,0,41,19,50,50,45.1885,8,maps/50map.bmp
1,2.096,0,0,26,17,50,50,31.0644,8,maps/50mapAOR.bmp
1,1222.5,0,0,697,851,1000,1000,1100,8,maps/1000AOR_wObs.bmp
1,8.187,0,0,36,36,100,100,50.9117,8,maps/100map.bmp
1,1220.02,0,0,959,182,1000,1000,976.117,8,maps/1000Geometric.bmp
1,2.736,0,0,14,30,50,50,33.1059,8,maps/cross50.bmp
1,2.083,0,0,20,27,50,50,33.6006,8,maps/50map.bmp
1,6.049,0,0,24,33,50,50,40.8044,8,maps/50mapAOR.bmp
1,1224.24,0,0,814,645,1000,1000,1038.57,8,maps/1000AOR_wObs.bmp
1,18.145,0,0,4,61,100,100,61.131,8,maps/100map.bmp
1,1230.02,0,0,968,708,1000,1000,1199.29,8,maps/1000Geometric.bmp
1,2.427,0,0,17,36,50,50,39.8121,8,maps/cross50.bmp
1,4.098,0,0,6,26,50,50,26.6833,8,maps/50map.bmp
1,3.423,0,0,28,20,50,50,34.4093,8,maps/50mapAOR.bmp
1,1272.97,0,0,712,890,1000,1000,1139.76,8,maps/1000AOR_wObs.bmp
1,10.647,0,0,95,39,100,100,102.694,8,maps/100map.bmp
1,1197.46,0,0,996,471,1000,1000,1101.75,8,maps/1000Geometric.bmp
1,7.219,0,0,8,24,50,50,25.2982,8,maps/cross50.bmp
1,5.575,0,0,42,30,50,50,51.614,8,maps/50map.bmp
1,3.649,0,0,11,31,50,50,32.8938,8,maps/50mapAOR.bmp
1,1196.81,0,0,718,183,1000,1000,740.954,8,maps/1000AOR_wObs.bmp
1,7.09,0,0,46,44,100,100,63.6553,8,maps/100map.bmp
1,1102.57,0,0,532,109,1000,1000,543.052,8,maps/1000Geometric.bmp
1,5.446,0,0,41,4,50,50,41.1947,8,maps/cross50.bmp
1,5.912,0,0,34,36,50,50,49.5177,8,maps/50map.bmp
1,2.482,0,0,15,38,50,50,40.8534,8,maps/50mapAOR.bmp
1,1145.47,0,0,625,828,1000,1000,1037.4,8,maps/1000AOR_wObs.bmp
1,9.289,0,0,69,7,100,100,69.3542,8,maps/100map.bmp
1,1298.75,0,0,291,853,1000,1000,901.271,8,maps/1000Geometric.bmp
1,2.732,0,0,2,38,50,50,38.0526,8,maps/cross50.bmp
1,2.426,0,0,41,4,50,50,41.1947,8,maps/50map.bmp
1,2.09,0,0,29,40,50,50,49.4065,8,maps/50mapAOR.bmp
1,1288.07,0,0,936,866,1000,1000,1275.17,8,maps/1000AOR_wObs.bmp
1,10.113,0,0,88,58,100,100,105.394,8,maps/100map.bmp
1,1242.07,0,0,673,987,1000,1000,1194.61,8,maps/1000Geometric.bmp
1,9.328,0,0,30,49,50,50,57.4543,8,maps/cross50.bmp
1,2.382,0,0,13,22,50,50,25.5539,8,maps/50map.bmp
1,2.677,0,0,16,34,50,50,37.5766,8,maps/50mapAOR.bmp
1,1360.26,0,0,705,715,1000,1000,1004.12,8,maps/1000AOR_wObs.bmp
1,11.418,0,0,46,35,100,100,57.8014,8,maps/100map.bmp
1,1212.37,0,0,930,841,1000,1000,1253.87,8,maps/1000Geometric.bmp
1,2.125,0,0,44,12,50,50,45.607,8,maps/cross50.bmp
1,4.356,0,0,26,44,50,50,51.1077,8,maps/50map.bmp
1,3.484,0,0,24,17,50,50,29.4109,8,maps/50mapAOR.bmp
1,1087.23,0,0,824,198,1000,1000,847.455,8,maps/1000AOR_wObs.bmp
1,18.44,0,0,58,38,100,100,69.3397,8,maps/100map.bmp
1,1399.21,0,0,667,249,1000,1000,711.962,8,maps/1000Geometric.bmp
1,2.586,0,0,17,49,50,50,51.8652,8,maps/cross50.bmp
1,2.847,0,0,45,19,50,50,48.8467,8,maps/50map.bmp
1,2.495,0,0,11,26,50,50,28.2312,8,maps/50mapAOR.bmp
1,1144.35,0,0,797,91,1000,1000,802.178,8,maps/1000AOR_wObs.bmp
1,7.924,0,0,3,81,100,100,81.0555,8,maps/100map.bmp
1,1150.54,0,0,992,140,1000,1000,1001.83,8,maps/1000Geometric.bmp
1,2.098,0,0,13,43,50,50,44.9222,8,maps/cross50.bmp
1,1.901,0,0,48,22,50,50,52.8015,8,maps/50map.bmp
1,2.548,0,0,33,22,50,50,39.6611,8,maps/50mapAOR.bmp
1,1025.73,0,0,674,373,1000,1000,770.328,8,maps/1000AOR_wObs.bmp
1,13.834,0,0,69,21,100,100,72.1249,8,maps/100map.bmp
1,1208.38,0,0,10,726,1000,1000,726.069,8,maps/1000Geometric.bmp
1,8.551,0,0,47,8,50,50,47.676,8,maps/cross50.bmp
1,1.887,0,0,39,30,50,50,49.2037,8,maps/50map.bmp
1,4.665,0,0,16,28,50,50,32.249,8,maps/50mapAOR.bmp
1,1236.11,0,0,822,221,1000,1000,851.19,8,maps/1000AOR_wObs.bmp
1,8.932,0,0,90,88,100,100,125.873,8,maps/100map.bmp
1,1112.05,0,0,202,723,1000,1000,750.688,8,maps/1000Geometric.bmp
1,2.767,0,0,23,37,50,50,43.566,8,maps/cross50.bmp
1,3.943,0,0,44,24,50,50,50.1199,8,maps/50map.bmp
1,1.841,0,0,13,30,50,50,32.6956,8,maps/50mapAOR.bmp
1,1073.37,0,0,950,743,1000,1000,1206.05,8,maps/1000AOR_wObs.bmp
1,13.676,0,0,37,37,100,100,52.3259,8,maps/100map.bmp
1,1121.28,0,0,461,781,1000,1000,906.908,8,maps/1000Geometric.bmp
1,4.601,0,0,40,32,50,50,51.225,8,maps/cross50.bmp
1,3.189,0,0,41,31,50,50,51.4004,8,maps/50map.bmp
1,2.213,0,0,21,24,50,50,31.8904,8,maps/50mapAOR.bmp
1,1428.98,0,0,67,847,1000,1000,849.646,8,maps/1000AOR_wObs.bmp
1,15.177,0,0,60,53,100,100,80.0562,8,maps/100map.bmp
1,1274.03,0,0,267,544,1000,1000,605.991,8,maps/1000Geometric.bmp
1,10.367,0,0,44,30,50,50,53.2541,8,maps/cross50.bmp
1,3.67,0,0,47,14,50,50,49.0408,8,maps/50map.bmp
1,1.484,0,0,26,23,50,50,34.7131,8,maps/50mapAOR.bmp
1,1121.93,0,0,947,354,1000,1000,1011,8,maps/1000AOR_wObs.bmp
1,8.189,0,0,92,98,100,100,134.417,8,maps/100map.bmp
1,1194.72,0,0,339,689,1000,1000,767.882,8,maps/1000Geometric.bmp
1,3.076,0,0,8,37,50,50,37.855,8,maps/cross50.bmp
1,7.005,0,0,29,24,50,50,37.6431,8,maps/50map.bmp
1,2.541,0,0,27,23,50,50,35.4683,8,maps/50mapAOR.bmp
1,1081.52,0,0,708,794,1000,1000,1063.81,8,maps/1000AOR_wObs.bmp
1,10.435,0,0,52,91,100,100,104.809,8,maps/100map.bmp
1,1074.58,0,0,905,852,1000,1000,1242.95,8,maps/1000Geometric.bmp
1,3.443,0,0,25,23,50,50,33.9706,8,maps/cross50.bmp
1,2.332,0,0,7,32,50,50,32.7567,8,maps/50map.bmp
1,3.136,0,0,30,16,50,50,34,8,maps/50mapAOR.bmp
1,1120.22,0,0,717,715,1000,1000,1012.58,8,maps/1000AOR_wObs.bmp
1,9.585,0,0,46,60,100,100,75.6042,8,maps/100map.bmp
1,1127.33,0,0,381,402,1000,1000,553.864,8,maps/1000Geometric.bmp
1,3.205,0,0,33,35,50,50,48.1041,8,maps/cross50.bmp
1,1.354,0,0,44,37,50,50,57.4891,8,maps/50map.bmp
1,3.726,0,0,22,18,50,50,28.4253,8,maps/50mapAOR.bmp
1,1040.64,0,0,721,91,1000,1000,726.72,8,maps/1000AOR_wObs.bmp
1,7.93,0,0,25,53,100,100,58.6003,8,maps/100map.bmp
1,1088.67,0,0,808,131,1000,1000,818.551,8,maps/1000Geometric.bmp
1,2.798,0,0,45,21,50,50,49.6588,8,maps/cross50.bmp
1,6.266,0,0,18,44,50,50,47.5395,8,maps/50map.bmp
1,2.151,0,0,36,28,50,50,45.607,8,maps/50mapAOR.bmp
1,1071.17,0,0,925,641,1000,1000,1125.39,8,maps/1000AOR_wObs.bmp
1,8.784,0,0,26,90,100,100,93.6803,8,maps/100map.bmp
1,1123.97,0,0,234,514,1000,1000,564.758,8,maps/1000Geometric.bmp
1,2.472,0,0,13,34,50,50,36.4005,8,maps/cross50.bmp
1,3.359,0,0,48,12,50,50,49.4773,8,maps/50map.bmp
1,2.173,0,0,34,23,50,50,41.0488,8,maps/50mapAOR.bmp
1,1129.92,0,0,638,878,1000,1000,1085.32,8,maps/1000AOR_wObs.bmp
1,16.616,0,0,93,17,100,100,94.541,8,maps/100map.bmp
1,1199.33,0,0,184,703,1000,1000,726.681,8,maps/1000Geometric.bmp
1,2.444,0,0,22,18,50,50,28.4253,8,maps/cross50.bmp
1,2.417,0,0,37,22,50,50,43.0465,8,maps/50map.bmp
1,3.22,0,0,35,24,50,50,42.4382,8,maps/50mapAOR.bmp
1,1154.52,0,0,907,143,1000,1000,918.204,8,maps/1000AOR_wObs.bmp
1,6.412,0,0,53,87,100,100,101.872,8,maps/100map.bmp
1,1123.12,0,0,262,552,1000,1000,611.022,8,maps/1000Geometric.bmp
1,2.532,0,0,37,25,50,50,44.6542,8,maps/cross50.bmp
1,1.901,0,0,12,35,50,50,37,8,maps/50map.bmp
1,1.869,0,0,35,22,50,50,41.3401,8,maps/50mapAOR.bmp
1,1148.94,0,0,933,267,1000,1000,970.452,8,maps/1000AOR_wObs.bmp
1,11.048,0,0,26,58,100,100,63.561,8,maps/100map.bmp
1,1369.74,0,0,678,239,1000,1000,718.892,8,maps/1000Geometric.bmp
1,1.279,0,0,48,40,50,50,62.482,8,maps/cross50.bmp
1,2.736,0,0,33,35,50,50,48.1041,8,maps/50map.bmp
1,2.869,0,0,22,28,50,50,35.609,8,maps/50mapAOR.bmp
1,1102.74,0,0,653,88,1000,1000,658.903,8,maps/1000AOR_wObs.bmp
1,16.296,0,0,31,95,100,100,99.93,8,maps/100map.bmp
1,1106.04,0,0,13,954,1000,1000,954.089,8,maps/1000Geometric.bmp
1,5.612,0,0,25,45,50,50,51.4782,8,maps/cross50.bmp
1,3.099,0,0,11,33,50,50,34.7851,8,maps/50map.bmp
1,6.55,0,0,15,40,50,50,42.72,8,maps/50mapAOR.bmp
1,1161.45,0,0,809,703,1000,1000,1071.77,8,maps/1000AOR_wObs.bmp
1,13.021,0,0,70,24,100,100,74,8,maps/100map.bmp
1,1308.73,0,0,992,603,1000,1000,1160.89,8,maps/1000Geometric.bmp
1,4.51,0,0,47,8,50,50,47.676,8,maps/cross50.bmp
1,5.468,0,0,13,44,50,50,45.8803,8,maps/50map.bmp
1,4.445,0,0,36,25,50,50,43.8292,8,maps/50mapAOR.bmp
1,1272.73,0,0,935,892,1000,1000,1292.24,8,maps/1000AOR_wObs.bmp
1,9.754,0,0,77,39,100,100,86.3134,8,maps/100map.bmp
1,1272.89,0,0,944,683,1000,1000,1165.17,8,maps/1000Geometric.bmp
1,2.24,0,0,23,35,50,50,41.8808,8,maps/cross50.bmp
1,1.267,0,0,44,25,50,50,50.6063,8,maps/50map.bmp
1,4.125,0,0,21,36,50,50,41.6773,8,maps/50mapAOR.bmp
1,1108.88,0,0,39,639,1000,1000,640.189,8,maps/1000AOR_wObs.bmp
1,7.14,0,0,13,92,100,100,92.9139,8,maps/100map.bmp
1,1275.92,0,0,563,766,1000,1000,950.645,8,maps/1000Geometric.bmp
1,3.323,0,0,35,48,50,50,59.4054,8,maps/cross50.bmp
1,2.432,0,0,43,33,50,50,54.2033,8,maps/50map.bmp
1,2.15,0,0,14,40,50,50,42.3792,8,maps/50mapAOR.bmp
1,1144.07,0,0,935,255,1000,1000,969.149,8,maps/1000AOR_wObs.bmp
1,11.705,0,0,34,67,100,100,75.1332,8,maps/100map.bmp
1,1266.24,0,0,669,119,1000,1000,679.501,8,maps/1000Geometric.bmp
1,2.243,0,0,48,15,50,50,50.2892,8,maps/cross50.bmp
1,2.676,0,0,22,44,50,50,49.1935,8,maps/50map.bmp
1,2.676,0,0,15,31,50,50,34.4384,8,maps/50mapAOR.bmp
1,1248.85,0,0,868,929,1000,1000,1271.4,8,maps/1000AOR_wObs.bmp
1,12.745,0,0,53,91,100,100,105.309,8,maps/100map.bmp
1,1218.57,0,0,794,958,1000,1000,1244.27,8,maps/1000Geometric.bmp
1,2.414,0,0,20,18,50,50,26.9072,8,maps/cross50.bmp
1,2.45,0,0,27,4,50,50,27.2947,8,maps/50map.bmp
1,2.81,0,0,29,39,50,50,48.6004,8,maps/50mapAOR.bmp
1,1083.93,0,0,39,779,1000,1000,779.976,8,maps/1000AOR_wObs.bmp
1,9.237,0,0,61,4,100,100,61.131,8,maps/100map.bmp
1,1328.92,0,0,412,604,1000,1000,731.136,8,maps/1000Geometric.bmp
1,2.145,0,0,46,38,50,50,59.6657,8,maps/cross50.bmp
1,2.706,0,0,30,47,50,50,55.7584,8,maps/50map.bmp
1,2.068,0,0,31,19,50,50,36.3593,8,maps/50mapAOR.bmp
1,1139.46,0,0,912,316,1000,1000,965.194,8,maps/1000AOR_wObs.bmp
1,9.359,0,0,71,75,100,100,103.276,8,maps/100map.bmp
1,1094.94,0,0,43,726,1000,1000,727.272,8,maps/1000Geometric.bmp
1,5.338,0,0,23,20,50,50,30.4795,8,maps/cross50.bmp
1,2.092,0,0,25,3,50,50,25.1794,8,maps/50map.bmp
1,4.756,0,0,38,18,50,50,42.0476,8,maps/50mapAOR.bmp
1,1267.99,0,0,892,114,1000,1000,899.255,8,maps/1000AOR_wObs.bmp
1,13.329,0,0,75,48,100,100,89.0449,8,maps/100map.bmp
1,1189.88,0,0,662,118,1000,1000,672.434,8,maps/1000Geometric.bmp
1,1.439,0,0,28,14,50,50,31.305,8,maps/cross50.bmp
1,4.473,0,0,29,27,50,50,39.6232,8,maps/50map.bmp
1,2.279,0,0,17,23,50,50,28.6007,8,maps/50mapAOR.bmp
1,1115.28,0,0,586,315,1000,1000,665.298,8,maps/1000AOR_wObs.bmp
1,8.224,0,0,47,48,100,100,67.1789,8,maps/100map.bmp
1,1576.28,0,0,733,27,1000,1000,733.497,8,maps/1000Geometric.bmp
1,2.233,0,0,42,11,50,50,43.4166,8,maps/cross50.bmp
1,2.043,0,0,40,46,50,50,60.959,8,maps/50map.bmp
1,3.934,0,0,23,23,50,50,32.5269,8,maps/50mapAOR.bmp
1,1468.39,0,0,942,920,1000,1000,1316.72,8,maps/1000AOR_wObs.bmp
1,14.442,0,0,41,96,100,100,104.389,8,maps/100map.bmp
1,1152.69,0,0,943,738,1000,1000,1197.45,8,maps/1000Geometric.bmp
1,2.065,0,0,26,7,50,50,26.9258,8,maps/cross50.bmp
1,2.295,0,0,10,41,50,50,42.2019,8,maps/50map.bmp
1,2.299,0,0,24,32,50,50,40,8,maps/50mapAOR.bmp
1,1090.73,0,0,937,736,1000,1000,1191.5,8,maps/1000AOR_wObs.bmp
1,5.828,0,0,36,46,100,100,58.4123,8,maps/100map.bmp
1,871.039,0,0,300,493,1000,1000,577.104,8,maps/1000Geometric.bmp
1,1.626,0,0,28,23,50,50,36.2353,8,maps/cross50.bmp
1,2.007,0,0,26,34,50,50,42.8019,8,maps/50map.bmp
1,2.067,0,0,16,29,50,50,33.121,8,maps/50mapAOR.bmp
1,1276.7,0,0,838,219,1000,1000,866.144,8,maps/1000AOR_wObs.bmp
1,7.741,0,0,31,43,100,100,53.0094,8,maps/100map.bmp
1,958.626,0,0,67,744,1000,1000,747.011,8,maps/1000Geometric.bmp
1,1.823,0,0,15,41,50,50,43.6578,8,maps/cross50.bmp
1,1.992,0,0,42,46,50,50,62.2896,8,maps/50map.bmp
1,2.672,0,0,31,14,50,50,34.0147,8,maps/50mapAOR.bmp
1,1030.16,0,0,58,553,1000,1000,556.033,8,maps/1000AOR_wObs.bmp
1,5.963,0,0,11,72,100,100,72.8354,8,maps/100map.bmp
1,1308.05,0,0,698,325,1000,1000,769.954,8,maps/1000Geometric.bmp
1,2.996,0,0,43,42,50,50,60.1082,8,maps/cross50.bmp
1,3.44,0,0,28,45,50,50,53,8,maps/50map.bmp
1,4.838,0,0,33,19,50,50,38.0789,8,maps/50mapAOR.bmp
1,997.256,0,0,924,392,1000,1000,1003.71,8,maps/1000AOR_wObs.bmp
1,26.025,0,0,11,91,100,100,91.6624,8,maps/100map.bmp
1,1036.36,0,0,988,42,1000,1000,988.892,8,maps/1000Geometric.bmp
1,2.393,0,0,48,39,50,50,61.8466,8,maps/cross50.bmp
1,4.866,0,0,5,30,50,50,30.4138,8,maps/50map.bmp
1,4.713,0,0,32,19,50,50,37.2156,8,maps/50mapAOR.bmp
1,1047.36,0,0,288,947,1000,1000,989.825,8,maps/1000AOR_wObs.bmp
1,8.007,0,0,14,79,100,100,80.2309,8,maps/100map.bmp
1,1112.88,0,0,778,161,1000,1000,794.484,8,maps/1000Geometric.bmp
1,2.918,0,0,39,39,50,50,55.1543,8,maps/cross50.bmp
1,2.258,0,0,40,45,50,50,60.208,8,maps/50map.bmp
1,1.443,0,0,16,25,50,50,29.6816,8,maps/50mapAOR.bmp
1,989.178,0,0,867,146,1000,1000,879.207,8,maps/1000AOR_wObs.bmp
1,9.803,0,0,73,48,100,100,87.367,8,maps/100map.bmp
1,1191.81,0,0,286,704,1000,1000,759.876,8,maps/1000Geometric.bmp
1,3.08,0,0,48,0,50,50,48,8,maps/cross50.bmp
1,4.585,0,0,42,41,50,50,58.6941,8,maps/50map.bmp
1,2.783,0,0,38,40,50,50,55.1725,8,maps/50mapAOR.bmp
1,1088.56,0,0,687,220,1000,1000,721.366,8,maps/1000AOR_wObs.bmp
1,27.06,0,0,75,68,100,100,101.237,8,maps/100map.bmp
1,1246.59,0,0,564,693,1000,1000,893.502,8,maps/1000Geometric.bmp
1,11.695,0,0,44,22,50,50,49.1935,8,maps/cross50.bmp
1,2.607,0,0,44,20,50,50,48.3322,8,maps/50map.bmp
1,2.304,0,0,39,31,50,50,49.8197,8,maps/50mapAOR.bmp
1,1135.82,0,0,702,703,1000,1000,993.485,8,maps/1000AOR_wObs.bmp
1,15.565,0,0,45,60,100,100,75,8,maps/100map.bmp
1,1138.76,0,0,183,683,1000,1000,707.091,8,maps/1000Geometric.bmp
1,6.96,0,0,2,42,50,50,42.0476,8,maps/cross50.bmp
1,6.498,0,0,11,29,50,50,31.0161,8,maps/50map.bmp
1,1.304,0,0,32,23,50,50,39.4081,8,maps/50mapAOR.bmp
1,1110.99,0,0,938,130,1000,1000,946.966,8,maps/1000AOR_wObs.bmp
1,7.33,0,0,91,86,100,100,125.208,8,maps/100map.bmp
1,1072.05,0,0,872,881,1000,1000,1239.57,8,maps/1000Geometric.bmp
1,4.981,0,0,28,23,50,50,36.2353,8,maps/cross50.bmp
1,3.824,0,0,7,38,50,50,38.6394,8,maps/50map.bmp
1,7.097,0,0,9,28,50,50,29.4109,8,maps/50mapAOR.bmp
1,939.64,0,0,38,667,1000,1000,668.082,8,maps/1000AOR_wObs.bmp
1,15.62,0,0,23,62,100,100,66.1287,8,maps/100map.bmp
1,1155.25,0,0,783,136,1000,1000,794.723,8,maps/1000Geometric.bmp
1,4.977,0,0,48,23,50,50,53.2259,8,maps/cross50.bmp
1,2.008,0,0,35,42,50,50,54.6717,8,maps/50map.bmp
1,2.924,0,0,20,28,50,50,34.4093,8,maps/50mapAOR.bmp
1,1061.29,0,0,705,404,1000,1000,812.552,8,maps/1000AOR_wObs.bmp
1,8.257,0,0,29,42,100,100,51.0392,8,maps/100map.bmp
1,1265.26,0,0,472,756,1000,1000,891.246,8,maps/1000Geometric.bmp
1,2.683,0,0,45,35,50,50,57.0088,8,maps/cross50.bmp
